,County Name,Measure Name,Score Readmission,Score,Score Medicare
10532,JACKSON,Rate of readmission for CABG,27.2,Not Available,0.97
10533,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,27.2,19.8,0.97
10534,JACKSON,Heart failure (HF) 30-Day Readmission Rate,27.2,20,0.97
10535,JACKSON,Rate of readmission after hip/knee replacement,27.2,4.3,0.97
10536,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,27.2,16.2,0.97
10537,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,27.2,17.7,0.97
10538,JACKSON,Rate of readmission for stroke patients,27.2,11.3,0.97
10539,JACKSON,Hospital return days for heart attack patients,27.2,-22.8,0.97
10540,JACKSON,Hospital return days for heart failure patients,27.2,7.8,0.97
10541,JACKSON,Hospital return days for pneumonia patients,27.2,-0.6,0.97
10542,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",27.2,19.2,0.97
10543,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,27.2,14.7,0.97
10544,JACKSON,Rate of readmission for CABG,27.2,12.4,0.97
10545,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,27.2,19.1,0.97
10546,JACKSON,Heart failure (HF) 30-Day Readmission Rate,27.2,22.3,0.97
10547,JACKSON,Rate of readmission after hip/knee replacement,27.2,4.7,0.97
10548,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,27.2,15.3,0.97
10549,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,27.2,17.5,0.97
10550,JACKSON,Rate of readmission for stroke patients,27.2,11.2,0.97
10551,JACKSON,Hospital return days for heart attack patients,27.2,30,0.97
10552,JACKSON,Hospital return days for heart failure patients,27.2,14,0.97
10553,JACKSON,Hospital return days for pneumonia patients,27.2,22,0.97
10554,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",27.2,16.2,0.97
10555,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,27.2,17.9,0.97
10556,JACKSON,Rate of readmission for CABG,27.2,13.6,0.97
10557,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,27.2,23.8,0.97
10558,JACKSON,Heart failure (HF) 30-Day Readmission Rate,27.2,23.9,0.97
10559,JACKSON,Rate of readmission after hip/knee replacement,27.2,6.2,0.97
10560,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,27.2,17.3,0.97
10561,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,27.2,18.3,0.97
10562,JACKSON,Rate of readmission for stroke patients,27.2,12.7,0.97
10563,JACKSON,Hospital return days for heart attack patients,27.2,Not Available,0.97
10564,JACKSON,Hospital return days for heart failure patients,27.2,-23.7,0.97
10565,JACKSON,Hospital return days for pneumonia patients,27.2,22.9,0.97
10566,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",27.2,16.7,0.97
10567,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,27.2,Not Available,0.97
10568,JACKSON,Rate of readmission for CABG,27.2,Not Available,0.97
10569,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,27.2,19.1,0.97
10570,JACKSON,Heart failure (HF) 30-Day Readmission Rate,27.2,21.6,0.97
10571,JACKSON,Rate of readmission after hip/knee replacement,27.2,3.8,0.97
10572,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,27.2,14.6,0.97
10573,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,27.2,17.4,0.97
10574,JACKSON,Rate of readmission for stroke patients,27.2,Not Available,0.97
10575,JACKSON,Hospital return days for heart attack patients,27.2,-13.3,0.97
10576,JACKSON,Hospital return days for heart failure patients,27.2,0.5,0.97
10577,JACKSON,Hospital return days for pneumonia patients,27.2,10.5,0.97
10578,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",27.2,18.5,0.97
10579,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,27.2,15.9,0.97
10580,JACKSON,Rate of readmission for CABG,27.2,12,0.97
10581,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,27.2,20.1,0.97
10582,JACKSON,Heart failure (HF) 30-Day Readmission Rate,27.2,20.3,0.97
10583,JACKSON,Rate of readmission after hip/knee replacement,27.2,4.2,0.97
10584,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,27.2,15.9,0.97
10585,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,27.2,18.2,0.97
10586,JACKSON,Rate of readmission for stroke patients,27.2,11.1,0.97
10587,JACKSON,Hospital return days for heart attack patients,27.2,-0.1,0.97
10588,JACKSON,Hospital return days for heart failure patients,27.2,17.8,0.97
10589,JACKSON,Hospital return days for pneumonia patients,27.2,27.5,0.97
10590,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",27.2,16.1,0.97
10591,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,27.2,16.8,0.97
10592,JACKSON,Rate of readmission for CABG,27.2,Not Available,0.97
10593,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,27.2,20.3,0.97
10594,JACKSON,Heart failure (HF) 30-Day Readmission Rate,27.2,23.4,0.97
10595,JACKSON,Rate of readmission after hip/knee replacement,27.2,5.1,0.97
10596,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,27.2,15.6,0.97
10597,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,27.2,18.5,0.97
10598,JACKSON,Rate of readmission for stroke patients,27.2,12.6,0.97
10599,JACKSON,Hospital return days for heart attack patients,27.2,11.9,0.97
10600,JACKSON,Hospital return days for heart failure patients,27.2,-10.9,0.97
10601,JACKSON,Hospital return days for pneumonia patients,27.2,9.3,0.97
10602,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",27.2,Not Available,0.97
10603,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,27.2,17,0.97
10604,JACKSON,Rate of readmission for CABG,27.2,Not Available,0.97
10605,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,27.2,20.8,0.97
10606,JACKSON,Heart failure (HF) 30-Day Readmission Rate,27.2,21.5,0.97
10607,JACKSON,Rate of readmission after hip/knee replacement,27.2,4.8,0.97
10608,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,27.2,16.6,0.97
10609,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,27.2,19.5,0.97
10610,JACKSON,Rate of readmission for stroke patients,27.2,13,0.97
10611,JACKSON,Hospital return days for heart attack patients,27.2,12.1,0.97
10612,JACKSON,Hospital return days for heart failure patients,27.2,-7.7,0.97
10613,JACKSON,Hospital return days for pneumonia patients,27.2,7.6,0.97
10614,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",27.2,17.9,0.97
10615,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,27.2,16.2,0.97
10616,JACKSON,Rate of readmission for CABG,27.2,Not Available,0.97
10617,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,27.2,20.3,0.97
10618,JACKSON,Heart failure (HF) 30-Day Readmission Rate,27.2,20.8,0.97
10619,JACKSON,Rate of readmission after hip/knee replacement,27.2,3.7,0.97
10620,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,27.2,15.5,0.97
10621,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,27.2,16.9,0.97
10622,JACKSON,Rate of readmission for stroke patients,27.2,11.5,0.97
10623,JACKSON,Hospital return days for heart attack patients,27.2,Not Available,0.97
10624,JACKSON,Hospital return days for heart failure patients,27.2,Not Available,0.97
10625,JACKSON,Hospital return days for pneumonia patients,27.2,Not Available,0.97
10626,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",27.2,Not Available,0.97
10627,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,27.2,Not Available,0.97
10628,JACKSON,Rate of readmission for CABG,27.2,Not Available,0.97
10629,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,27.2,Not Available,0.97
10630,JACKSON,Heart failure (HF) 30-Day Readmission Rate,27.2,Not Available,0.97
10631,JACKSON,Rate of readmission after hip/knee replacement,27.2,Not Available,0.97
10632,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,27.2,Not Available,0.97
10633,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,27.2,Not Available,0.97
10634,JACKSON,Rate of readmission for stroke patients,27.2,Not Available,0.97
10635,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,27.2,16.2,0.97
10636,JACKSON,Heart failure (HF) 30-Day Readmission Rate,27.2,27.2,0.97
10637,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,27.2,20.5,0.97
10638,JACKSON,Hospital return days for heart attack patients,27.2,Not Available,Not Available
10639,JACKSON,Hospital return days for heart failure patients,27.2,Not Available,Not Available
10640,JACKSON,Hospital return days for pneumonia patients,27.2,-12.5,Not Available
10641,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",27.2,Not Available,Not Available
10642,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,27.2,Not Available,Not Available
10643,JACKSON,Rate of readmission for CABG,27.2,Not Available,Not Available
10644,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,27.2,Not Available,Not Available
10645,JACKSON,Heart failure (HF) 30-Day Readmission Rate,27.2,Not Available,Not Available
10646,JACKSON,Rate of readmission after hip/knee replacement,27.2,Not Available,Not Available
10647,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,27.2,15,Not Available
10648,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,27.2,16.9,Not Available
10649,JACKSON,Rate of readmission for stroke patients,27.2,Not Available,Not Available
10650,JACKSON,Hospital return days for heart attack patients,27.2,15.1,Not Available
10651,JACKSON,Hospital return days for heart failure patients,27.2,26.7,Not Available
10652,JACKSON,Hospital return days for pneumonia patients,27.2,10.1,Not Available
10653,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",27.2,18.3,Not Available
10654,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,27.2,17.7,Not Available
10655,JACKSON,Rate of readmission for CABG,27.2,13.5,Not Available
10656,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,27.2,20.3,Not Available
10657,JACKSON,Heart failure (HF) 30-Day Readmission Rate,27.2,23.2,Not Available
10658,JACKSON,Rate of readmission after hip/knee replacement,27.2,4.4,Not Available
10659,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,27.2,16.5,Not Available
10660,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,27.2,17.9,Not Available
10661,JACKSON,Rate of readmission for stroke patients,27.2,12,Not Available
10662,JACKSON,Hospital return days for heart attack patients,27.2,Not Available,Not Available
10663,JACKSON,Hospital return days for heart failure patients,27.2,32.5,Not Available
10664,JACKSON,Hospital return days for pneumonia patients,27.2,37.8,Not Available
10665,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",27.2,17.4,Not Available
10666,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,27.2,Not Available,Not Available
10667,JACKSON,Rate of readmission for CABG,27.2,Not Available,Not Available
10668,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,27.2,19.8,Not Available
10669,JACKSON,Heart failure (HF) 30-Day Readmission Rate,27.2,20,Not Available
10670,JACKSON,Rate of readmission after hip/knee replacement,27.2,4.3,Not Available
10671,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,27.2,16.2,Not Available
10672,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,27.2,17.7,Not Available
10673,JACKSON,Rate of readmission for stroke patients,27.2,11.3,Not Available
10674,JACKSON,Hospital return days for heart attack patients,27.2,-22.8,Not Available
10675,JACKSON,Hospital return days for heart failure patients,27.2,7.8,Not Available
10676,JACKSON,Hospital return days for pneumonia patients,27.2,-0.6,Not Available
10677,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",27.2,19.2,Not Available
10678,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,27.2,14.7,Not Available
10679,JACKSON,Rate of readmission for CABG,27.2,12.4,Not Available
10680,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,27.2,19.1,Not Available
10681,JACKSON,Heart failure (HF) 30-Day Readmission Rate,27.2,22.3,Not Available
10682,JACKSON,Rate of readmission after hip/knee replacement,27.2,4.7,Not Available
10683,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,27.2,15.3,Not Available
10684,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,27.2,17.5,Not Available
10685,JACKSON,Rate of readmission for stroke patients,27.2,11.2,Not Available
10686,JACKSON,Hospital return days for heart attack patients,27.2,30,Not Available
10687,JACKSON,Hospital return days for heart failure patients,27.2,14,Not Available
10688,JACKSON,Hospital return days for pneumonia patients,27.2,22,Not Available
10689,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",27.2,16.2,Not Available
10690,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,27.2,17.9,Not Available
10691,JACKSON,Rate of readmission for CABG,27.2,13.6,Not Available
10692,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,27.2,23.8,Not Available
10693,JACKSON,Heart failure (HF) 30-Day Readmission Rate,27.2,23.9,Not Available
10694,JACKSON,Rate of readmission after hip/knee replacement,27.2,6.2,Not Available
10695,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,27.2,17.3,Not Available
10696,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,27.2,18.3,Not Available
10697,JACKSON,Rate of readmission for stroke patients,27.2,12.7,Not Available
10698,JACKSON,Hospital return days for heart attack patients,27.2,Not Available,Not Available
10699,JACKSON,Hospital return days for heart failure patients,27.2,-23.7,Not Available
10700,JACKSON,Hospital return days for pneumonia patients,27.2,22.9,Not Available
10701,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",27.2,16.7,Not Available
10702,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,27.2,Not Available,Not Available
10703,JACKSON,Rate of readmission for CABG,27.2,Not Available,Not Available
10704,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,27.2,19.1,Not Available
10705,JACKSON,Heart failure (HF) 30-Day Readmission Rate,27.2,21.6,Not Available
10706,JACKSON,Rate of readmission after hip/knee replacement,27.2,3.8,Not Available
10707,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,27.2,14.6,Not Available
10708,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,27.2,17.4,Not Available
10709,JACKSON,Rate of readmission for stroke patients,27.2,Not Available,Not Available
10710,JACKSON,Hospital return days for heart attack patients,27.2,-13.3,Not Available
10711,JACKSON,Hospital return days for heart failure patients,27.2,0.5,Not Available
10712,JACKSON,Hospital return days for pneumonia patients,27.2,10.5,Not Available
10713,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",27.2,18.5,Not Available
10714,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,27.2,15.9,Not Available
10715,JACKSON,Rate of readmission for CABG,27.2,12,Not Available
10716,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,27.2,20.1,Not Available
10717,JACKSON,Heart failure (HF) 30-Day Readmission Rate,27.2,20.3,Not Available
10718,JACKSON,Rate of readmission after hip/knee replacement,27.2,4.2,Not Available
10719,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,27.2,15.9,Not Available
10720,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,27.2,18.2,Not Available
10721,JACKSON,Rate of readmission for stroke patients,27.2,11.1,Not Available
10722,JACKSON,Hospital return days for heart attack patients,27.2,-0.1,Not Available
10723,JACKSON,Hospital return days for heart failure patients,27.2,17.8,Not Available
10724,JACKSON,Hospital return days for pneumonia patients,27.2,27.5,Not Available
10725,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",27.2,16.1,Not Available
10726,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,27.2,16.8,Not Available
10727,JACKSON,Rate of readmission for CABG,27.2,Not Available,Not Available
10728,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,27.2,20.3,Not Available
10729,JACKSON,Heart failure (HF) 30-Day Readmission Rate,27.2,23.4,Not Available
10730,JACKSON,Rate of readmission after hip/knee replacement,27.2,5.1,Not Available
10731,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,27.2,15.6,Not Available
10732,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,27.2,18.5,Not Available
10733,JACKSON,Rate of readmission for stroke patients,27.2,12.6,Not Available
10734,JACKSON,Hospital return days for heart attack patients,27.2,11.9,Not Available
10735,JACKSON,Hospital return days for heart failure patients,27.2,-10.9,Not Available
10736,JACKSON,Hospital return days for pneumonia patients,27.2,9.3,Not Available
10737,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",27.2,Not Available,Not Available
10738,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,27.2,17,Not Available
10739,JACKSON,Rate of readmission for CABG,27.2,Not Available,Not Available
10740,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,27.2,20.8,Not Available
10741,JACKSON,Heart failure (HF) 30-Day Readmission Rate,27.2,21.5,Not Available
10742,JACKSON,Rate of readmission after hip/knee replacement,27.2,4.8,Not Available
10743,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,27.2,16.6,Not Available
10744,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,27.2,19.5,Not Available
10745,JACKSON,Rate of readmission for stroke patients,27.2,13,Not Available
10746,JACKSON,Hospital return days for heart attack patients,27.2,12.1,Not Available
10747,JACKSON,Hospital return days for heart failure patients,27.2,-7.7,Not Available
10748,JACKSON,Hospital return days for pneumonia patients,27.2,7.6,Not Available
10749,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",27.2,17.9,Not Available
10750,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,27.2,16.2,Not Available
10751,JACKSON,Rate of readmission for CABG,27.2,Not Available,Not Available
10752,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,27.2,20.3,Not Available
10753,JACKSON,Heart failure (HF) 30-Day Readmission Rate,27.2,20.8,Not Available
10754,JACKSON,Rate of readmission after hip/knee replacement,27.2,3.7,Not Available
10755,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,27.2,15.5,Not Available
10756,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,27.2,16.9,Not Available
10757,JACKSON,Rate of readmission for stroke patients,27.2,11.5,Not Available
10758,JACKSON,Hospital return days for heart attack patients,27.2,Not Available,Not Available
10759,JACKSON,Hospital return days for heart failure patients,27.2,Not Available,Not Available
10760,JACKSON,Hospital return days for pneumonia patients,27.2,Not Available,Not Available
10761,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",27.2,Not Available,Not Available
10762,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,27.2,Not Available,Not Available
10763,JACKSON,Rate of readmission for CABG,27.2,Not Available,Not Available
10764,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,27.2,Not Available,Not Available
10765,JACKSON,Heart failure (HF) 30-Day Readmission Rate,27.2,Not Available,Not Available
10766,JACKSON,Rate of readmission after hip/knee replacement,27.2,Not Available,Not Available
10767,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,27.2,Not Available,Not Available
10768,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,27.2,Not Available,Not Available
10769,JACKSON,Rate of readmission for stroke patients,27.2,Not Available,Not Available
10770,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,27.2,16.2,Not Available
10771,JACKSON,Heart failure (HF) 30-Day Readmission Rate,27.2,27.2,Not Available
10772,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,27.2,20.5,Not Available
10773,JACKSON,Hospital return days for heart attack patients,20.5,Not Available,Not Available
10774,JACKSON,Hospital return days for heart failure patients,20.5,Not Available,Not Available
10775,JACKSON,Hospital return days for pneumonia patients,20.5,-12.5,Not Available
10776,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,Not Available,Not Available
10777,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,Not Available,Not Available
10778,JACKSON,Rate of readmission for CABG,20.5,Not Available,Not Available
10779,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,Not Available,Not Available
10780,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,Not Available,Not Available
10781,JACKSON,Rate of readmission after hip/knee replacement,20.5,Not Available,Not Available
10782,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,15,Not Available
10783,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,16.9,Not Available
10784,JACKSON,Rate of readmission for stroke patients,20.5,Not Available,Not Available
10785,JACKSON,Hospital return days for heart attack patients,20.5,15.1,Not Available
10786,JACKSON,Hospital return days for heart failure patients,20.5,26.7,Not Available
10787,JACKSON,Hospital return days for pneumonia patients,20.5,10.1,Not Available
10788,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,18.3,Not Available
10789,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,17.7,Not Available
10790,JACKSON,Rate of readmission for CABG,20.5,13.5,Not Available
10791,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,20.3,Not Available
10792,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,23.2,Not Available
10793,JACKSON,Rate of readmission after hip/knee replacement,20.5,4.4,Not Available
10794,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,16.5,Not Available
10795,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,17.9,Not Available
10796,JACKSON,Rate of readmission for stroke patients,20.5,12,Not Available
10797,JACKSON,Hospital return days for heart attack patients,20.5,Not Available,Not Available
10798,JACKSON,Hospital return days for heart failure patients,20.5,32.5,Not Available
10799,JACKSON,Hospital return days for pneumonia patients,20.5,37.8,Not Available
10800,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,17.4,Not Available
10801,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,Not Available,Not Available
10802,JACKSON,Rate of readmission for CABG,20.5,Not Available,Not Available
10803,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,19.8,Not Available
10804,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,20,Not Available
10805,JACKSON,Rate of readmission after hip/knee replacement,20.5,4.3,Not Available
10806,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,16.2,Not Available
10807,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,17.7,Not Available
10808,JACKSON,Rate of readmission for stroke patients,20.5,11.3,Not Available
10809,JACKSON,Hospital return days for heart attack patients,20.5,-22.8,Not Available
10810,JACKSON,Hospital return days for heart failure patients,20.5,7.8,Not Available
10811,JACKSON,Hospital return days for pneumonia patients,20.5,-0.6,Not Available
10812,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,19.2,Not Available
10813,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,14.7,Not Available
10814,JACKSON,Rate of readmission for CABG,20.5,12.4,Not Available
10815,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,19.1,Not Available
10816,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,22.3,Not Available
10817,JACKSON,Rate of readmission after hip/knee replacement,20.5,4.7,Not Available
10818,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,15.3,Not Available
10819,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,17.5,Not Available
10820,JACKSON,Rate of readmission for stroke patients,20.5,11.2,Not Available
10821,JACKSON,Hospital return days for heart attack patients,20.5,30,Not Available
10822,JACKSON,Hospital return days for heart failure patients,20.5,14,Not Available
10823,JACKSON,Hospital return days for pneumonia patients,20.5,22,Not Available
10824,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,16.2,Not Available
10825,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,17.9,Not Available
10826,JACKSON,Rate of readmission for CABG,20.5,13.6,Not Available
10827,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,23.8,Not Available
10828,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,23.9,Not Available
10829,JACKSON,Rate of readmission after hip/knee replacement,20.5,6.2,Not Available
10830,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,17.3,Not Available
10831,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,18.3,Not Available
10832,JACKSON,Rate of readmission for stroke patients,20.5,12.7,Not Available
10833,JACKSON,Hospital return days for heart attack patients,20.5,Not Available,Not Available
10834,JACKSON,Hospital return days for heart failure patients,20.5,-23.7,Not Available
10835,JACKSON,Hospital return days for pneumonia patients,20.5,22.9,Not Available
10836,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,16.7,Not Available
10837,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,Not Available,Not Available
10838,JACKSON,Rate of readmission for CABG,20.5,Not Available,Not Available
10839,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,19.1,Not Available
10840,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,21.6,Not Available
10841,JACKSON,Rate of readmission after hip/knee replacement,20.5,3.8,Not Available
10842,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,20.5,14.6,Not Available
10843,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,20.5,17.4,Not Available
10844,JACKSON,Rate of readmission for stroke patients,20.5,Not Available,Not Available
10845,JACKSON,Hospital return days for heart attack patients,20.5,-13.3,Not Available
10846,JACKSON,Hospital return days for heart failure patients,20.5,0.5,Not Available
10847,JACKSON,Hospital return days for pneumonia patients,20.5,10.5,Not Available
10848,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",20.5,18.5,Not Available
10849,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,20.5,15.9,Not Available
10850,JACKSON,Rate of readmission for CABG,20.5,12,Not Available
10851,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,20.5,20.1,Not Available
10852,JACKSON,Heart failure (HF) 30-Day Readmission Rate,20.5,20.3,Not Available
10853,JACKSON,Rate of readmission after hip/knee replacement,20.5,4.2,Not Available
