Provider_ID,Hospital Name,Address,City,State,ZIP Code,County,Measure Name,Measure ID,National Rate,Compare to National,Denominator,Score,Lower Estimate,Higher Estimate,Footnotes,Measure Start Date,Measure End Date
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,CECIL,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,Number of Cases Too Small,N/A,N/A,N/A,N/A,1,7/1/14,6/30/17
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,CECIL,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,CECIL,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,Number of Cases Too Small,N/A,N/A,N/A,N/A,1,7/1/14,6/30/17
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,CECIL,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,Number of Cases Too Small,N/A,N/A,N/A,N/A,1,7/1/14,6/30/17
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,BALTIMORE CITY,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,No Different than the National Rate,103,11.6,8.6,15.3,,7/1/14,6/30/17
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,BALTIMORE CITY,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,Better than the National Rate,310,8.5,6.3,11.4,,7/1/14,6/30/17
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,BALTIMORE CITY,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,237,14,10.8,18,,7/1/14,6/30/17
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,BALTIMORE CITY,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,No Different than the National Rate,113,19.1,15.3,23.6,,7/1/14,6/30/17
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,BALTIMORE CITY,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,Worse than the National Rate,431,27.7,24.1,31.7,,7/1/14,6/30/17
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,BALTIMORE CITY,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,Worse than the National Rate,277,21.5,18,25.4,,7/1/14,6/30/17
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,1730,MIDDLESEX,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,1730,MIDDLESEX,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,1730,MIDDLESEX,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,1730,MIDDLESEX,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,1730,MIDDLESEX,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,1730,MIDDLESEX,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,2130,SUFFOLK,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,No Different than the National Rate,143,13.1,10.2,16.7,,7/1/14,6/30/17
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,2130,SUFFOLK,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,Better than the National Rate,641,7.1,5.5,9,,7/1/14,6/30/17
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,2130,SUFFOLK,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,Better than the National Rate,426,12.6,10.2,15.4,,7/1/14,6/30/17
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,2130,SUFFOLK,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,No Different than the National Rate,197,16.7,13.7,20.2,,7/1/14,6/30/17
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,2130,SUFFOLK,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,No Different than the National Rate,779,24.1,21.5,27,,7/1/14,6/30/17
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,2130,SUFFOLK,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,488,18.1,15.5,21.1,,7/1/14,6/30/17
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,Number of Cases Too Small,N/A,N/A,N/A,N/A,1,7/1/14,6/30/17
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,76,10.1,7,14.4,,7/1/14,6/30/17
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,97,14.8,10.8,19.6,,7/1/14,6/30/17
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,Number of Cases Too Small,N/A,N/A,N/A,N/A,1,7/1/14,6/30/17
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,No Different than the National Rate,78,22.6,18,28,,7/1/14,6/30/17
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,110,16.6,13.1,20.8,,7/1/14,6/30/17
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,59,10.5,7.2,15,,7/1/14,6/30/17
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,109,14.4,10.7,19.3,,7/1/14,6/30/17
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,No Different than the National Rate,76,22.8,18.1,28.4,,7/1/14,6/30/17
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,122,16.2,13,20.1,,7/1/14,6/30/17
23011F,VA ANN ARBOR HEALTHCARE SYSTEM,2215 FULLER ROAD,ANN ARBOR,MI,48105,WASHTENAW,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,No Different than the National Rate,129,11.5,8.5,15.4,,7/1/14,6/30/17
23011F,VA ANN ARBOR HEALTHCARE SYSTEM,2215 FULLER ROAD,ANN ARBOR,MI,48105,WASHTENAW,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,398,9.9,7.6,12.8,,7/1/14,6/30/17
23011F,VA ANN ARBOR HEALTHCARE SYSTEM,2215 FULLER ROAD,ANN ARBOR,MI,48105,WASHTENAW,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,247,13.6,10.7,17.2,,7/1/14,6/30/17
23011F,VA ANN ARBOR HEALTHCARE SYSTEM,2215 FULLER ROAD,ANN ARBOR,MI,48105,WASHTENAW,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,No Different than the National Rate,158,16.6,13.4,20.6,,7/1/14,6/30/17
23011F,VA ANN ARBOR HEALTHCARE SYSTEM,2215 FULLER ROAD,ANN ARBOR,MI,48105,WASHTENAW,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,No Different than the National Rate,521,22,19,25.1,,7/1/14,6/30/17
23011F,VA ANN ARBOR HEALTHCARE SYSTEM,2215 FULLER ROAD,ANN ARBOR,MI,48105,WASHTENAW,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,282,18.3,15.1,21.9,,7/1/14,6/30/17
23012F,BATTLE CREEK VA MEDICAL CENTER,5500 ARMSTRONG RD.,BATTLE CREEK,MI,49037,CALHOUN,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
23012F,BATTLE CREEK VA MEDICAL CENTER,5500 ARMSTRONG RD.,BATTLE CREEK,MI,49037,CALHOUN,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,46,11.6,7.7,17.3,,7/1/14,6/30/17
23012F,BATTLE CREEK VA MEDICAL CENTER,5500 ARMSTRONG RD.,BATTLE CREEK,MI,49037,CALHOUN,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,74,14.3,10.2,19.8,,7/1/14,6/30/17
23012F,BATTLE CREEK VA MEDICAL CENTER,5500 ARMSTRONG RD.,BATTLE CREEK,MI,49037,CALHOUN,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
23012F,BATTLE CREEK VA MEDICAL CENTER,5500 ARMSTRONG RD.,BATTLE CREEK,MI,49037,CALHOUN,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,No Different than the National Rate,53,23.5,18.5,29.2,,7/1/14,6/30/17
23012F,BATTLE CREEK VA MEDICAL CENTER,5500 ARMSTRONG RD.,BATTLE CREEK,MI,49037,CALHOUN,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,79,17.6,13.7,22.1,,7/1/14,6/30/17
23037F,DETROIT (JOHN D. DINGELL) VA MEDICAL CENTER,4646 JOHN R.,DETROIT,MI,48201,WAYNE,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,No Different than the National Rate,51,13.7,10.1,18.1,,7/1/14,6/30/17
23037F,DETROIT (JOHN D. DINGELL) VA MEDICAL CENTER,4646 JOHN R.,DETROIT,MI,48201,WAYNE,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,296,10.2,7.7,13.5,,7/1/14,6/30/17
23037F,DETROIT (JOHN D. DINGELL) VA MEDICAL CENTER,4646 JOHN R.,DETROIT,MI,48201,WAYNE,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,203,13.5,10.3,17.5,,7/1/14,6/30/17
23037F,DETROIT (JOHN D. DINGELL) VA MEDICAL CENTER,4646 JOHN R.,DETROIT,MI,48201,WAYNE,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,No Different than the National Rate,28,18.2,14.4,22.6,,7/1/14,6/30/17
23037F,DETROIT (JOHN D. DINGELL) VA MEDICAL CENTER,4646 JOHN R.,DETROIT,MI,48201,WAYNE,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,No Different than the National Rate,410,23.5,20.1,27.2,,7/1/14,6/30/17
23037F,DETROIT (JOHN D. DINGELL) VA MEDICAL CENTER,4646 JOHN R.,DETROIT,MI,48201,WAYNE,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,233,19,15.7,22.8,,7/1/14,6/30/17
24002F,ST CLOUD VA MEDICAL CENTER,4801 VETERANS DRIVE,ST. CLOUD,MN,56303,STEARNS,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
24002F,ST CLOUD VA MEDICAL CENTER,4801 VETERANS DRIVE,ST. CLOUD,MN,56303,STEARNS,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
24002F,ST CLOUD VA MEDICAL CENTER,4801 VETERANS DRIVE,ST. CLOUD,MN,56303,STEARNS,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
24002F,ST CLOUD VA MEDICAL CENTER,4801 VETERANS DRIVE,ST. CLOUD,MN,56303,STEARNS,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
24002F,ST CLOUD VA MEDICAL CENTER,4801 VETERANS DRIVE,ST. CLOUD,MN,56303,STEARNS,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
24002F,ST CLOUD VA MEDICAL CENTER,4801 VETERANS DRIVE,ST. CLOUD,MN,56303,STEARNS,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,N/A,N/A,N/A,N/A,N/A,5,7/1/14,6/30/17
24003F,MINNEAPOLIS VA MEDICAL CENTER,ONE VETERANS DRIVE,MINNEAPOLIS,MN,55417,HENNEPIN,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,No Different than the National Rate,271,11.4,8.9,14.7,,7/1/14,6/30/17
24003F,MINNEAPOLIS VA MEDICAL CENTER,ONE VETERANS DRIVE,MINNEAPOLIS,MN,55417,HENNEPIN,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,669,10.9,9,13.3,,7/1/14,6/30/17
24003F,MINNEAPOLIS VA MEDICAL CENTER,ONE VETERANS DRIVE,MINNEAPOLIS,MN,55417,HENNEPIN,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,Better than the National Rate,434,12.6,10.3,15.5,,7/1/14,6/30/17
24003F,MINNEAPOLIS VA MEDICAL CENTER,ONE VETERANS DRIVE,MINNEAPOLIS,MN,55417,HENNEPIN,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,Worse than the National Rate,319,21.1,17.5,25.1,,7/1/14,6/30/17
24003F,MINNEAPOLIS VA MEDICAL CENTER,ONE VETERANS DRIVE,MINNEAPOLIS,MN,55417,HENNEPIN,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,No Different than the National Rate,841,24.6,21.7,27.5,,7/1/14,6/30/17
24003F,MINNEAPOLIS VA MEDICAL CENTER,ONE VETERANS DRIVE,MINNEAPOLIS,MN,55417,HENNEPIN,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,523,19.3,16.6,22.3,,7/1/14,6/30/17
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,Number of Cases Too Small,N/A,N/A,N/A,N/A,1,7/1/14,6/30/17
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,111,9.9,7.1,13.9,,7/1/14,6/30/17
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,162,18.5,14.5,23,,7/1/14,6/30/17
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,Number of Cases Too Small,N/A,N/A,N/A,N/A,1,7/1/14,6/30/17
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,No Different than the National Rate,133,21.8,17.7,26.5,,7/1/14,6/30/17
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,182,18.6,15.3,22.5,,7/1/14,6/30/17
25043F,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON),1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,No Different than the National Rate,147,14.3,11,18.3,,7/1/14,6/30/17
25043F,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON),1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,258,10.9,8.1,14.4,,7/1/14,6/30/17
25043F,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON),1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,293,14.8,11.8,18.3,,7/1/14,6/30/17
25043F,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON),1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,No Different than the National Rate,146,17.7,14.3,21.7,,7/1/14,6/30/17
25043F,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON),1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,Worse than the National Rate,346,26.4,22.8,30.4,,7/1/14,6/30/17
25043F,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON),1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,333,18.7,15.7,22.1,,7/1/14,6/30/17
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,No Different than the National Rate,78,12.8,9.6,17,,7/1/14,6/30/17
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,347,9.2,6.9,11.9,,7/1/14,6/30/17
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,411,12.6,10,15.9,,7/1/14,6/30/17
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,No Different than the National Rate,78,16.2,12.7,20.1,,7/1/14,6/30/17
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,Worse than the National Rate,436,27.2,23.9,31.1,,7/1/14,6/30/17
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,Worse than the National Rate,471,20.5,17.6,23.9,,7/1/14,6/30/17
26007F,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901,BUTLER,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,Number of Cases Too Small,N/A,N/A,N/A,N/A,1,7/1/14,6/30/17
26007F,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901,BUTLER,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,64,10.6,7.4,15,,7/1/14,6/30/17
26007F,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901,BUTLER,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,153,14.1,10.5,18.7,,7/1/14,6/30/17
26007F,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901,BUTLER,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,Number of Cases Too Small,N/A,N/A,N/A,N/A,1,7/1/14,6/30/17
26007F,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901,BUTLER,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,No Different than the National Rate,77,24.4,19.5,30,,7/1/14,6/30/17
26007F,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901,BUTLER,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,165,15.7,12.9,19.3,,7/1/14,6/30/17
26009F,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,ST. LOUIS,MO,63106,SAINT LOUIS CITY,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,No Different than the National Rate,217,11.9,9.4,15.1,,7/1/14,6/30/17
26009F,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,ST. LOUIS,MO,63106,SAINT LOUIS CITY,Heart failure (HF) 30-Day Mortality Rate,MORT-30-HF,,No Different than the National Rate,549,11.9,9.4,14.9,,7/1/14,6/30/17
26009F,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,ST. LOUIS,MO,63106,SAINT LOUIS CITY,Pneumonia (PN) 30-Day Mortality Rate,MORT-30-PN,,No Different than the National Rate,237,13.4,10.3,17.4,,7/1/14,6/30/17
26009F,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,ST. LOUIS,MO,63106,SAINT LOUIS CITY,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM-30-AMI,,No Different than the National Rate,232,18.7,15.6,22.4,,7/1/14,6/30/17
26009F,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,ST. LOUIS,MO,63106,SAINT LOUIS CITY,Heart failure (HF) 30-Day Readmission Rate,READM-30-HF,,Worse than the National Rate,716,27.6,24.6,30.8,,7/1/14,6/30/17
26009F,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,ST. LOUIS,MO,63106,SAINT LOUIS CITY,Pneumonia (PN) 30-Day Readmission Rate,READM-30-PN,,No Different than the National Rate,264,19.9,16.7,23.6,,7/1/14,6/30/17
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT-30-AMI,,No Different than the National Rate,200,12.1,9.4,15.5,,7/1/14,6/30/17
